Wyndham,Australia,YWYM,WYN,Wyndham Airport,-15.51140022,128.1529999
Bob Quinn Lake,Canada,CBW4,YBO,Bob Quinn Lake Airport,56.96670151,-130.25
Kaluga,Russia,UUBC,KLF,Grabtsevo Airport,54.54999924,36.3666687
Lone Rock,United States,KLNR,LNR,Tri-County Regional Airport,43.21170044,-90.18160248
Joliet,United States,KJOT,JOT,Joliet Regional Airport,41.51779938,-88.17549896
Peru,United States,KVYS,VYS,Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099
Jackson,United States,KJXN,JXN,Jackson County Reynolds Field,42.25979996,-84.45939636
Philadelphia,United States,KLOM,BBX,Wings Field,40.13750076,-75.26509857
Okeechobee,United States,KOBE,OBE,Okeechobee County Airport,27.26280022,-80.84980011
Sebring,United States,KSEF,SEF,Sebring Regional Airport,27.45639992,-81.3423996
Avon Park,United States,KAVO,AVO,Avon Park Executive Airport,27.59119987,-81.52780151
Winter Haven,United States,KGIF,GIF,Winter Haven Regional Airport - Gilbert Field,28.062901,-81.753304
Zephyrhills,United States,KZPH,ZPH,Zephyrhills Municipal Airport,28.22820091,-82.15589905
Ocala,United States,KOCF,OCF,Ocala International Airport - Jim Taylor Field,29.17259979,-82.22419739
Aiken,United States,KAIK,AIK,Aiken Regional Airport,33.649399,-81.684998
Camden,United States,KCDN,CDN,Woodward Field,34.28359985,-80.56490326
Lumberton,United States,KLBT,LBT,Lumberton Regional Airport,34.60990143,-79.05940247
Pinehurst-Southern Pines,United States,KSOP,SOP,Moore County Airport,35.23740005,-79.3911972
Statesville,United States,KSVH,SVH,Statesville Regional Airport,35.76530075,-80.9539032
Lock Haven,United States,KLHV,LHV,William T. Piper Memorial Airport,41.13560104,-77.42230225
Cleveland,United States,KBKL,BKL,Burke Lakefront Airport,41.51750183,-81.6832962
Dunkirk,United States,KDKK,DKK,Chautauqua County-Dunkirk Airport,42.49330139,-79.27200317
Mount Holly,United States,KVAY,LLY,South Jersey Regional Airport,39.94290161,-74.84570313
Linden,United States,KLDJ,LDJ,Linden Airport,40.61740112,-74.24459839
Angola,United States,KANQ,ANQ,Tri State Steuben County Airport,41.639702,-85.083504
Clearwater,United States,KCLW,CLW,Clearwater Air Park,27.97669983,-82.75869751
Chicago,United States,KCGX,CGX,Chicago Meigs Airport,41.85879898,-87.60790253
North Myrtle Beach,United States,KCRE,CRE,Grand Strand Airport,33.81169891,-78.72389984
Buochs,Switzerland,LSZC,BXO,Buochs Airport,46.974444,8.396944
Wilkes-Barre,United States,KWBW,WBW,Wilkes Barre Wyoming Valley Airport,41.29719925,-75.85119629
Willoughby,United States,KLNN,LNN,Willoughby Lost Nation Municipal Airport,41.68399811,-81.38970184
Uummannaq,Greenland,BGUM,UMD,Uummannaq Heliport,70.68042793,-52.11163044
Bayannur,China,ZBYZ,RLK,Bayannur Tianjitai Airport,40.926,107.7428
Frankfort,United States,KFFT,FFT,Capital City Airport,38.18249893,-84.90470123
Lewiston,United States,KLEW,LEW,Auburn Lewiston Municipal Airport,44.04850006,-70.28350067
Marco Island Airport,United States,KMKY,MRK,Marco Island Executive Airport,25.995001,-81.672501
Drummond Island,United States,KDRM,DRE,Drummond Island Airport,46.00930023,-83.74389648
Gladwin,United States,KGDW,GDW,Gladwin Zettel Memorial Airport,43.97060013,-84.47499847
Marshfield,United States,KMFI,MFI,Marshfield Municipal Airport,44.63690186,-90.18930054
Wisconsin Rapids,United States,KISW,ISW,Alexander Field South Wood County Airport,44.36029816,-89.83899689
Clinton,United States,KCWI,CWI,Clinton Municipal Airport,41.83110046,-90.32910156
Beverly,United States,KBVY,BVY,Beverly Municipal Airport,42.58420181,-70.91649628
Moscow,Russia,UUMO,OSF,Ostafyevo International Airport,55.511667,37.507222
Trois Rivieres,Canada,CYRQ,YRQ,Trois-Rivières Airport,46.35279846,-72.67939758
Poplar Bluff,United States,KPOF,POF,Poplar Bluff Municipal Airport,36.77389908,-90.32489777
Keokuk,United States,KEOK,EOK,Keokuk Municipal Airport,40.4598999,-91.42849731
Perth,United Kingdom,EGPT,PSL,Perth/Scone Airport,56.43920135,-3.372220039
St. Paul,United States,KSTP,STP,St Paul Downtown Holman Field,44.93450165,-93.05999756
Soderhamn,Sweden,ESNY,SOO,Söderhamn Airport,61.26150131,17.09910011
Saravane,Laos,VLSV,VNA,Saravane Airport,15.70943921,106.4106989
Dikson,Russia,UODD,DKS,Dikson Airport,73.51780701,80.37966919
Bantry,Ireland,EIBN,BYT,Bantry Aerodrome,51.66859818,-9.48416996
Alldays,South Africa,FAAL,ADY,Alldays Airport,-22.67900085,29.05550003
Hamilton,United States,KHAO,HAO,Butler Co Regional Airport - Hogan Field,39.36380005,-84.52200317
Garissa,Kenya,HKGA,GAS,Garissa Airport,-0.46350801,39.64830017
Hola,Kenya,HKHO,HOA,Hola Airport,-1.521999955,40.00400162
Kericho,Kenya,HKKR,KEY,Kericho Airport,-0.3899,35.242093
Kilaguni,Kenya,HKKL,ILU,Kilaguni Airport,-2.910609961,38.06520081
Antsirabe,Madagascar,FMME,ATJ,Antsirabe Airport,-19.83922148,47.06371307
Bekily,Madagascar,FMSL,OVA,Bekily Airport,-24.23569475,45.30452728
Ust-Tsylma,Russia,UUYX,UTS,Ust-Tsylma Airport,65.43729401,52.20033646
Gorno-Altaysk,Russia,UNBG,RGK,Gorno-Altaysk Airport,51.96670151,85.83329773
Fond du Lac,United States,KFLD,FLD,Fond du Lac County Airport,43.77119827,-88.48840332
Stevens Point,United States,KSTE,STE,Stevens Point Municipal Airport,44.54520035,-89.53029633
Honuu,Russia,UEMA,MQJ,Moma Airport,66.450861,143.261551
Peenemunde,Germany,EDCP,PEF,Peenemünde Airport,54.15777969,13.77444363
Nusawiru,Indonesia,WI1A,CJN,Nusawiru Airport,-7.719895,108.488995
Galion,United States,KGQQ,GQQ,Galion Municipal Airport,40.7533989,-82.72380066
Tiputini,Ecuador,SETI,TPN,Tiputini Airport,-0.776111007,-75.52639771
Pastaza,Ecuador,SESM,PTZ,Rio Amazonas Airport,-1.505239964,-78.06269836
Clarksville,United States,KCKV,CKV,Clarksville–Montgomery County Regional Airport,36.62189865,-87.41500092
Lompoc,United States,KLPC,LPC,Lompoc Airport,34.66559982,-120.4680023
Coatesville,United States,KMQS,CTH,Chester County G O Carlson Airport,39.97900009,-75.8655014
Lashkar Gah,Afghanistan,OABT,BST,Bost Airport,31.55970001,64.36499786
Lankaran,Azerbaijan,UBBL,LLK,Lankaran International Airport,38.74639893,48.81800079
Qabala,Azerbaijan,UBBQ,GBB,Gabala International Airport,40.826667,47.7125
Zaqatala,Azerbaijan,UBBY,ZTU,Zaqatala International Airport,41.562222,46.667221
Lake Placid,United States,KLKP,LKP,Lake Placid Airport,44.26449966,-73.9618988
Khandyga,Russia,UEMH,KDY,Typliy Klyuch Airport,62.78900146,136.8549957
Yakutsk,Russia,UEMM,GYG,Magan Airport,62.103484,129.545288
Qianjiang,China,ZUQJ,JIQ,Qianjiang Wulingshan Airport,29.51333333,108.8311111
Lima,United States,KAOH,AOH,Lima Allen County Airport,40.706902,-84.026703
Hamhung,North Korea,ZKSD,DSO,Sondok Airport,39.745201,127.473999
Brunswick,United States,KSSI,SSI,Malcolm McKinnon Airport,31.15180016,-81.39129639
Beaver Falls,United States,KBVI,BFP,Beaver County Airport,40.77249908,-80.3914032
Georgetown,United States,KGGE,GGE,Georgetown County Airport,33.31169891,-79.31960297
Cleveland,United States,KHDI,HDI,Hardwick Field,35.2201004,-84.83239746
Renton,United States,KRNT,RNT,Renton Municipal Airport,47.49309921,-122.2160034
La Verne,United States,KPOC,POC,Brackett Field,34.09159851,-117.7819977
Cross City,United States,KCTY,CTY,Cross City Airport,29.63549995,-83.10479736
Clemson,United States,KCEU,CEU,Oconee County Regional Airport,34.6719017,-82.8864975
Wichita,United States,KBEC,BEC,Beech Factory Airport,37.69449997,-97.21499634
Duxford,United Kingdom,EGSU,QFO,Duxford Aerodrome,52.090801,0.131944
Sidney,United States,KSNY,SNY,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006
Great Keppel Island,Australia,YGKL,GKL,Great Keppel Is Airport,-23.18330002,150.9420013
Roper Bar,Australia,YRRB,RPB,Roper Bar Airport,-14.734814,134.525485
Innisfail,Australia,YIFL,IFL,Innisfail Airport,-17.55940056,146.0119934
Kapolei,United States,PHJR,JRF,Kalaeloa Airport,21.3074,-158.070009
Bamyan,Afghanistan,OABN,BIN,Bamiyan Airport,34.81700134,67.81700134
Baishan,China,ZYBS,NBS,Changbaishan Airport,42.066944,127.602222
Chongjin,North Korea,ZKHM,RGO,Orang Airport,41.428538,129.647555
Moomba,Australia,YOOM,MOO,Moomba Airport,-28.09939957,140.1970062
Lublin,Poland,EPLB,LUZ,Lublin Airport,51.240278,22.713611
East Tawas,United States,K6D9,ECA,Iosco County Airport,44.312801,-83.422302
Maamigili,Maldives,VRMV,VAM,Villa Airport,3.470555556,72.83583333
Yongzhou,China,ZGLG,LLF,Lingling Airport,26.338661,111.610043
Mali Losinj,Croatia,LDLO,LSZ,Lošinj Island Airport,44.56579971,14.39309978
Onslow,Australia,YOLW,ONS,Onslow Airport,-21.66830063,115.112999
Theodore,Australia,YTDR,TDR,Theodore Airport,-24.99329948,150.0930023
Boulder,United States,KBDU,WBU,Boulder Municipal Airport,40.03939819,-105.2259979
Birburg,Germany,EDRB,BBJ,Bitburg Airport,49.945278,6.565
Palo Alto,United States,KPAO,PAO,Palo Alto Airport of Santa Clara County,37.46110153,-122.1149979
Ust-Nera,Russia,UEMT,USR,Ust-Nera Airport,64.55000305,143.1150055
Mesa,United States,KFFZ,MSC,Falcon Field,33.46080017,-111.7279968
Yangzhou,China,ZSYA,YTY,Yangzhou Taizhou Airport,32.5634,119.7198
Pontiac,United States,KPTK,PTK,Oakland County International Airport,42.66550064,-83.42009735
Kissidougou,Guinea,GUKU,KSI,Kissidougou Airport,9.160559654,-10.12440014
Keene,United States,KEEN,EEN,Dillant Hopkins Airport,42.89839935,-72.27079773
Tianshui,China,ZLTS,THQ,Tianshui Maijishan Airport,34.55939865,105.8600006
Kawama,Cuba,MUKW,VRO,Kawama Airport,23.12400055,-81.3015976
Kooddoo,Maldives,VRMO,GKK,Kooddoo Airport,0.7324,73.4336
Rochester,United Kingdom,EGTO,RCS,Rochester Airport,51.35189819,0.503332973
Rio Hondo,Argentina,SANR,RHD,Termas de Río Hondo international Airport,-27.4966,-64.93595
Keetmanshoop,Namibia,FYKT,KMP,Keetmanshoop Airport,-26.53980064,18.1114006
Kangding,China,ZUKD,KGT,Kangding Airport,30.1575,101.734722
Veliky Ustyug,Russia,ULWU,VUS,Velikiy Ustyug Airport,60.78829956,46.25999832
Iowa City,United States,KIOW,IOW,Iowa City Municipal Airport,41.6391983,-91.54650116
Turpan,China,ZWTP,TLQ,Turpan Jiaohe Airport,43.0308,89.0987
Annapolis,United States,KANP,ANP,Lee Airport,38.942902,-76.568398
Cuamba,Mozambique,FQCB,FXO,Cuamba Airport,-14.815,36.529999
Bodaibo,Russia,UIKB,ODO,Bodaybo Airport,57.86610031,114.2429962
Zhytomyr,Ukraine,UKKV,ZTR,Zhytomyr Airport,50.270556,28.738611
Mattala,Sri Lanka,VCRI,HRI,Mattala Rajapaksa International Airport,6.284467,81.124128
Pecos,United States,KPEQ,PEQ,Pecos Municipal Airport,31.38240051,-103.5110016
Hattiesburg,United States,KHBG,HBG,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999
Botucatu,Brazil,SDBK,QCJ,Botucatu - Tancredo de Almeida Neves Airport,-22.939501,-48.467999
Sao Carlos,Brazil,SDSC,QSC,Mário Pereira Lopes–São Carlos Airport,-21.875401,-47.903703
Yankton,United States,KYKN,YKN,Chan Gurney Municipal Airport,42.91669846,-97.3859024
Sir Bani Yas Island,United Arab Emirates,OMBY,XSB,Sir Bani Yas Airport,24.283611,52.580278
Bromont,Canada,CZBM,ZBM,Bromont (Roland Desourdy) Airport,45.29079819,-72.74140167
Kratie,Cambodia,VDKT,KTI,Kratie Airport,12.48799992,106.0550003
Guyuan,China,ZLGY,GYU,Guyuan Liupanshan Airport,36.07888889,106.2169444
Changhai,China,ZYCH,CNI,Changhai Airport,39.26666667,122.6669444
Redhill,United Kingdom,EGKR,KRH,Redhill Aerodrome,51.21360016,-0.138611004
Jiagedaqi District,China,ZYJD,JGD,Jiagedaqi Airport,50.371389,124.1175
Chinchilla,Australia,YCCA,CCL,Chinchilla Airport,-26.77499962,150.6170044
Hayward,United States,KHWD,HWD,Hayward Executive Airport,37.65919876,-122.1220016
Motueka,New Zealand,NZMK,MZP,Motueka Airport,-41.12329865,172.9889984
Shute Harbour,Australia,YSHR,JHQ,Shute Harbour Airport,-20.277221,148.755556
Ann Arbor,United States,KARB,ARB,Ann Arbor Municipal Airport,42.22299957,-83.74559784
Shepparton,Australia,YSHT,SHT,Shepparton Airport,-36.42890167,145.3930054
Temora,Australia,YTEM,TEM,Temora Airport,-34.42139816,147.5119934
Gayndah,Australia,YGAY,GAH,Gayndah Airport,-25.61440086,151.6190033
Wilcannia,Australia,YWCA,WIO,Wilcannia Airport,-31.52639961,143.375
Bijie,China,ZUBJ,BFJ,Bijie Feixiong Airport,27.267066,105.472097
Lensk,Russia,UERL,ULK,Lensk Airport,60.72060013,114.8259964
Kavalerovo,Russia,UHWK,KVR,Kavalerovo Airport,44.2726,135.029
Igdir,Turkey,LTCT,IGD,Iğdır Airport,39.97662735,43.87664795
Sanliurfa,Turkey,LTCS,GNY,Şanlıurfa GAP Airport,37.445663,38.895592
Kutahya,Turkey,LTBZ,KZR,Zafer Airport,39.113079,30.128111
Velikiye Luki,Russia,ULOL,VLU,Velikiye Luki Airport,56.3810997,30.60810089
Lake Macquarie,Australia,YPEC,BEO,Lake Macquarie Airport,-33.0667,151.647995
Brampton Island,Australia,YBPI,BMP,Brampton Island Airport,-20.80330086,149.2700043
Alameda,United States,KNGZ,NGZ,Alameda Naval Air Station,37.78889847,-122.3199997
Cochrane,Canada,CYCN,YCN,Cochrane Airport,49.10559845,-81.01360321
Braganca Paulista,Brazil,SBBP,BJP,Estadual Arthur Siqueira Airport,-22.979162,-46.537508
Brusselton,Australia,YBLN,BQB,Busselton Regional Airport,-33.68842316,115.4015961
Srednekolymsk,Russia,UESK,SEK,Srednekolymsk Airport,67.4805,153.7364
Inverell,Australia,YIVL,IVR,Inverell Airport,-29.88829994,151.1439972
Glen Innes,Australia,YGLI,GLI,Glen Innes Airport,-29.67499924,151.6889954
Immokalee ,United States,KIMM,IMM,Immokalee Regional Airport,26.43320084,-81.40100098
Sulawesi Tenggara,Indonesia,WA44,TQQ,Maranggo Airport,-5.764570236,123.9169998
Yichun,China,ZSYC,YIC,Yichun Mingyueshan Airport,27.8025,114.3062
Petersburg,United States,KPTB,PTB,Dinwiddie County Airport,37.18379974,-77.50740051
Sheboygan,United States,KSBM,SBM,Sheboygan County Memorial Airport,43.76959991,-87.85140228
Cloudbreak,Australia,YFDF,KFE,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143
Bajura,Nepal,VNBR,BJU,Bajura Airport,29.50200081,81.66899872
Marana,United States,KMZJ,MZJ,Pinal Airpark,32.51060104,-111.3280029
Safford,United States,KSAD,SAD,Safford Regional Airport,32.85480118,-109.6350021
Solomon,Australia,YSOL,SLJ,Solomon Airport,-22.2554,117.7627
Kerama,Japan,ROKR,KJP,Kerama Airport,26.16830063,127.2929993
Ekibastuz,Kazakhstan,UASB,EKB,Ekibastuz Airport,51.5909996,75.21499634
Sikeston,United States,KSIK,SIK,Sikeston Memorial Municipal Airport,36.89889908,-89.5617981
Tetiaroa,French Polynesia,NTTE,TTI,Tetiaroa Airport,-17.01329994,-149.5870056
Queensbury,United States,KGFL,GFL,Floyd Bennett Memorial Airport,43.34120178,-73.61029816
Baltimore,United States,KMTN,MTN,Martin State Airport,39.325699,-76.413803
Fryeburg,United States,KIZG,FRY,Eastern Slopes Regional Airport,43.99110031,-70.94789886
New Orleans,United States,KNEW,NEW,Lakefront Airport,30.04240036,-90.02829742
Coeur d'Alene,United States,KCOE,COE,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997
Beaumont,United States,KBMT,BMT,Beaumont Municipal Airport,30.07069969,-94.21579742
Danville,United States,KDNV,DNV,Vermilion Regional Airport,40.19919968,-87.59590149
Coonabarabran,Australia,YCBB,COJ,Coonabarabran Airport,-31.33250046,149.2669983
Titusville,United States,KTIX,TIX,Space Coast Regional Airport,28.51479912,-80.79920197
Bumi Hills,Zimbabwe,FVBM,BZH,Bumi Airport,-16.81699944,28.35000038
Bouarfa,Morocco,GMFB,UAR,Bouarfa Airport,32.51430556,-1.983055556
NYERI,Kenya,HKNI,NYE,Nyeri Airport,-0.364414006,36.97848511
Houston,United States,KAAP,AAP,Andrau Airpark,29.72249985,-95.58830261
Eden Prairie,United States,KFCM,FCM,Flying Cloud Airport,44.82720184,-93.45709991
Likoma Island,Malawi,FWLK,LIX,Likoma Island Airport,-12.075833,34.737222
Olathe,United States,KOJC,OJC,Johnson County Executive Airport,38.84759903,-94.73760223
Sigiriya,Sri Lanka,VCCS,GIU,Sigiriya Air Force Base,7.956669807,80.72850037
Neumuenster,Germany,EDHN,EUM,Neumünster Airport,54.07944489,9.941389084
Tak,Thailand,VTPT,TKT,Tak Airport,16.89599991,99.25330353
Barrie-Orillia,Canada,CYLS,YLK,Barrie-Orillia (Lake Simcoe Regional Airport),44.48529816,-79.55560303
Saint Catherines,Canada,CYSN,YCM,Niagara District Airport,43.19169998,-79.17169952
Parry Sound,Canada,CNK4,YPD,Parry Sound Area Municipal Airport,45.2575,-79.829697
Manassas,United States,KHEF,MNZ,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375
Angleton,United States,KLBX,LJN,Texas Gulf Coast Regional Airport,29.10860062,-95.46209717
Bingol,Turkey,LTCU,BGG,Bingöl Çeltiksuyu Airport,38.85926056,40.59596252
Kastamonu,Turkey,LTAL,KFS,Kastamonu Airport,41.31420135,33.79579926
Lvliang,China,ZBLL,LLV,Lüliang Airport,37.683333,111.142778
Daocheng,China,ZUDC,DCY,Daocheng Yading Airport,29.323056,100.053333
Xiahe city,China,ZLXH,GXH,Gannan Xiahe Airport,34.8105,102.6447
Comiso,Italy,LICB,CIY,Comiso Airport,36.994601,14.607182
Markovo,Russia,UHMO,KVM,Markovo Airport,64.667,170.417007
Zyryanka,Russia,UESU,ZKP,Zyryanka Airport,65.7485,150.8889
Ust-Maya,Russia,UEMU,UMS,Ust-Maya Airport,60.35699844,134.4349976
Aldan,Russia,UEEA,ADH,Aldan Airport,58.60279846,125.4089966
Olekminsk,Russia,UEMO,OLZ,Olyokminsk Airport,60.397499,120.471001
Xinyuan,China,ZWNL,NLT,Xinyuan Nalati Airport,43.4318,83.3786
Port alsworth,United States,PALJ,PTA,Port Alsworth Airport,60.201681,-154.325863
Belfort,France,LFSQ,BOR,Fontaine Airport,47.6556015,7.010829926
Obock,Djibouti,HDOB,OBC,Obock Airport,11.96700001,43.26699829
Tadjoura,Djibouti,HDTJ,TDJ,Tadjoura Airport,11.78299999,42.91699982
Santa Cruz des Quiche,Guatemala,MGQC,AQB,Santa Cruz del Quiche Airport,15.01220036,-91.15059662
Nordfjordur,Iceland,BINF,NOR,Norðfjörður Airport,65.13189697,-13.74639988
Bursa,Turkey,LTBE,BTZ,Bursa Airport,40.23329926,29.00919914
Waris-Papua Island,Indonesia,WAJR,WAR,Waris Airport,-3.235,140.994
Newton,United States,KEWK,EWK,Newton City-County Airport,38.05820084,-97.27449799
Bairnsdale,Australia,YBNS,BSJ,Bairnsdale Airport,-37.88750076,147.5679932
Columbus,United States,LHTA,TZR,Taszár Air Base,46.39310074,17.91749954
Fort Bridger,United States,KFBR,FBR,Fort Bridger Airport,41.39189911,-110.4069977
Chehalis,United States,KCLS,CLS,Chehalis Centralia Airport,46.67699814,-122.9830017
Evanston,United States,KEVW,EVW,Evanston-Uinta County Airport-Burns Field,41.27479935,-111.0350037
Eufala,United States,KEUF,EUF,Weedon Field,31.95129967,-85.12889862
Manteo,United States,KMQI,MEO,Dare County Regional Airport,35.91899872,-75.69550323
Auburn,United States,KAUO,AUO,Auburn University Regional Airport,32.615101,-85.433998
Dublin,United States,KDBN,DBN,W H 'Bud' Barron Airport,32.56439972,-82.98529816
Pukarua,French Polynesia,NTGQ,PUK,Pukarua Airport,-18.29560089,-137.0169983
Corvallis,United States,KCVO,CVO,Corvallis Municipal Airport,44.49720001,-123.2900009
Prominent Hill,Australia,YPMH,PXH,Prominent Hill Airport,-29.716,135.5244
Chatsworth,Australia,YCWR,CWT,Cowra Airport,-33.84469986,148.6490021
Ogden,United States,KOGD,OGD,Ogden Hinckley Airport,41.19589996,-112.012001
Akron,United States,KAKO,AKO,Colorado Plains Regional Airport,40.17559814,-103.2220001
Shelton,United States,KSHN,SHN,Sanderson Field,47.23360062,-123.1480026
Napakiak,United States,PANA,WNA,Napakiak Airport,60.69029999,-161.9790039
Napaskiak,United States,PAPK,PKA,Napaskiak Airport,60.70289993,-161.7779999
Bedwell Harbour,Canada,CAB3,YBW,Bedwell Harbour Seaplane Base,48.75,-123.2330017
Washabo,Suriname,SMWS,WSO,Washabo Airport,5.215277,-57.185302
Walker's Cay,Bahamas,MYAW,WKR,Abaco I Walker C Airport,27.26670074,-78.39969635
Bartica,Guyana,SYBT,GFO,Bartica A Airport,6.358864,-58.655207
Doylestown,United States,KDYL,DYL,Doylestown Airport,40.33300018,-75.12229919
Tingo Maria,Peru,SPGM,TGI,Tingo Maria Airport,-9.133000374,-75.94999695
Tres Lagoas,Brazil,SSTL,TJL,Plínio Alarcom Airport,-20.75419998,-51.68420029
Zhangye,China,ZLZY,YZY,Zhangye Ganzhou Airport,38.80189896,100.6750031
Cacoal,Brazil,SSKW,OAL,Cacoal Airport,-11.496,-61.4508
Washington,United States,KOCW,OCW,Warren Field,35.57049942,-77.04979706
Castro,Chile,SCPQ,MHC,Mocopulli Airport,-42.340388,-73.715693
Stillwater,United States,KSWO,SWO,Stillwater Regional Airport,36.16120148,-97.08570099
Okmulgee,United States,KOKM,OKM,Okmulgee Regional Airport,35.66809845,-95.94869995
Cushing,United States,KCUH,CUH,Cushing Municipal Airport,35.94990158,-96.77310181
Clinton,United States,KCSM,CSM,Clinton Sherman Airport,35.33980179,-99.20050049
Winfield,United States,KWLD,WLD,Strother Field,37.16859818,-97.03759766
Oklahoma City,United States,KPWA,PWA,Wiley Post Airport,35.53419876,-97.64710236
Shreveport,United States,KDTN,DTN,Shreveport Downtown Airport,32.54019928,-93.74500275
Stephenville,United States,KSEP,SEP,Stephenville Clark Regional Airport,32.21530151,-98.17769623
Ada,United States,KADH,ADT,Ada Regional Airport,34.804298,-96.671303
Iraan,United States,K2F0,IRB,Iraan Municipal Airport,30.90570068,-101.8919983
ELLIOT LAKE,Canada,CYEL,YEL,Elliot Lake Municipal Airport,46.35139847,-82.56140137
North Wilkesboro,United States,KUKF,IKB,Wilkes County Airport,36.22280121,-81.09829712
Danville,United States,KDAN,DAN,Danville Regional Airport,36.57289886,-79.33609772
Yerbogachen,Russia,UIKE,ERG,Yerbogachen Airport,61.27500153,108.0299988
Cheraw,United States,KCQW,HCW,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073
Beni Mellal,Morocco,GMMD,BEM,Beni Mellal Airport,32.401895,-6.315905
Cizre,Turkey,LTCV,NKT,Şırnak Şerafettin Elçi Airport,37.3647,42.0582
Suntar,Russia,UENS,SUY,Suntar Airport,62.18500137,117.6350021
Zouerat,Mauritania,GQPZ,OUZ,Tazadit Airport,22.75639915,-12.48359966
Asaba,Nigeria,DNAS,ABB,Asaba International Airport,6.204167,6.665278
Uyo,Nigeria,DNAI,QUO,Akwa Ibom International Airport,4.8725,8.093
Kasama,Zambia,FLKS,KAA,Kasama Airport,-10.2166996,31.13330078
Songea,Tanzania,HTSO,SGX,Songea Airport,-10.68299961,35.58300018
Chizhou,China,ZSJH,JUH,Jiuhuashan Airport,30.7403,117.6856
Anshan,China,ZYAS,AOG,Anshan Air Base,41.105301,122.853996
Daqing,China,ZYDQ,DQA,Saertu Airport,46.74638889,125.1405556
Zunyi,China,ZUZY,ZYI,Zunyi Xinzhou Airport,27.5895,107.0007
Yinchun,China,ZYLD,LDS,Lindu Airport,47.75205556,129.019125
Anshun,China,ZUAS,AVA,Anshun Huangguoshu Airport,26.26055556,105.8733333
Sikasso,Mali,GASK,KSS,Sikasso Airport,11.33300018,-5.699999809
Toowoomba,Australia,YBWW,WTB,Toowoomba Wellcamp Airport,-27.558332,151.793335
Tonghua,China,ZYTN,TNH,Tonghua Sanyuanpu Airport,42.25388889,125.7033333
Suzhou,China,ZSSZ,SZV,Suzhou Guangfu Airport,31.2631,120.401001
Mulia,Indonesia,WAJM,LII,Mulia Airport,-3.7018,137.957
Bintuni,Indonesia,WASB,NTI,Stenkol Airport,-2.1033,133.5164
Wasior,Indonesia,WASW,WSR,Wasior Airport,-2.721,134.5061
Siborong-Borong,Indonesia,WIMN,DTB,Silangit Airport,2.25973,98.991898
Nagan Raya,Indonesia,WITC,MEQ,Seunagan Airport,4.25,96.21700287
Bau-Bau,Indonesia,WAWB,BUW,Betoambari Airport,-5.486879826,122.5690002
Kao,Indonesia,WAMK,KAZ,Kao Airport,1.185279965,127.8960037
Melonguane,Indonesia,WAMN,MNA,Melangguane Airport,4.00694,126.672997
Sanggata,Indonesia,WRLA,SGQ,Sanggata/Sangkimah Airport,0.3847,117.543
Muara Bungo,Indonesia,WIPI,BUU,Muara Bungo Airport,-1.1278,102.135
Illaga,Indonesia,WABL,ILA,Illaga Airport,-3.97648,137.6225
Oksibil,Indonesia,WAJO,OKL,Oksibil Airport,-4.9071,140.6277
Kokonau,Indonesia,WABN,KOX,Kokonau Airport,-4.71075,136.43515
Clermont,Australia,YCMT,CMQ,Clermont Airport,-22.7730999,147.6210022
Warrnambool,Australia,YWBL,WMB,Warrnambool Airport,-38.29529953,142.4470062
Richmond,Australia,YRMD,RCM,Richmond Airport,-20.70190048,143.1150055
Derby,Australia,YCIN,DCN,RAAF Base Curtin,-17.58139992,123.8280029
Medan,Indonesia,WIMM,KNO,Kualanamu International Airport,3.642222,98.885278
Kamloops,Canada,KAMN,AMN,Gratiot Community Airport,43.32210159,-84.68800354
Seosan,South Korea,RKTP,HMY,Seosan Air Base,36.703999,126.486
El Monte,United States,KEMT,EMT,San Gabriel Valley Airport,34.086102,-118.035004
Farah,Afghanistan,OAFR,FAH,Farah Airport,32.36700058,62.18299866
Pasighat,India,VEPG,IXT,Pasighat Airport,28.06609917,95.33560181
Kramatorsk,Ukraine,UKCK,KRQ,Kramatorsk Airport,48.70560074,37.62889862
Kautokeino,Norway,ENKA,QKX,Kautokeino Air Base,69.04029846,23.0340004
Stinson,United States,KSSF,SSF,Stinson Municipal Airport,29.33699989,-98.47109985
Jasper,United States,KJAS,JAS,Jasper County Airport-Bell Field,30.88570023,-94.03489685
Marfa,United States,KMRF,MRF,Marfa Municipal Airport,30.371099,-104.017997
Alpine,United States,KE38,ALE,Alpine Casparis Municipal Airport,30.38419914,-103.6839981
Bubaque,Guinea-Bissau,GGBU,BQE,Bubaque Airport,11.29735565,-15.83807945
Chichen Itza,Mexico,MMCT,CZA,Chichen Itza International Airport,20.6413002,-88.44619751
Bunbury,Australia,YBUN,BUY,Bunbury Airport,-33.37829971,115.677002
Upland,United States,KCCB,CCB,Cable Airport,34.11159897,-117.6880035
Elkhart,United States,KEKM,EKI,Elkhart Municipal Airport,41.7193985,-86.00319672
Columbia,United States,KCUB,CUB,Jim Hamilton L.B. Owens Airport,33.97050095,-80.99520111
